start_date,end_date,precip,smos,temp,ndvi,prod,region_id
3/31/2015,4/29/2015,117.0780401,4.476644011,398.0367265,2.341435628,36875,105
4/30/2015,5/30/2015,278.7871629,4.447220671,539.9717349,2.41125709,45605,105
5/31/2015,6/29/2015,192.833673,5.671184346,402.8902992,3.222565368,44455,105
6/30/2015,7/30/2015,246.5126435,6.982474081,356.6186809,3.230697757,47799,105
7/31/2015,8/30/2015,242.2579802,5.436005472,463.6957453,3.197893049,59111,105
8/31/2015,9/29/2015,252.2209144,6.322630876,262.3543227,2.94783815,52581,105
9/30/2015,10/30/2015,255.1433473,6.09662785,315.212987,3.081246453,60737,105
10/31/2015,11/29/2015,415.6654134,7.38172301,279.5769135,2.149564417,50408,105
11/30/2015,12/30/2015,194.260539,6.963094718,368.1851271,3.530120356,36988,105
12/31/2015,1/30/2016,55.80561904,6.432505441,467.6305287,1.54160998,25493,105
1/31/2016,2/28/2016,81.19391024,5.571209584,222.9616797,1.605715783,23118,105
2/29/2016,3/30/2016,16.71092792,5.407491155,721.3045852,3.113616848,28228,105
3/31/2016,4/29/2016,53.84910266,2.587935779,588.9677341,3.066571244,31257,105
4/30/2016,5/30/2016,242.3705838,1.972682206,351.242001,3.139958628,37282,105
5/31/2016,6/29/2016,282.8539535,3.435575447,404.3084415,2.414164429,38431,105
6/30/2016,7/30/2016,278.3363881,2.953091659,413.729949,2.437676095,40372,105
7/31/2016,8/30/2016,228.4907302,2.395505618,134.1656697,1.626739705,44043,105
8/31/2016,9/29/2016,335.6380841,2.616697818,360.5828779,3.213399152,47424,105
9/30/2016,10/30/2016,472.5302163,3.423725565,157.1252611,0.805139627,51095,105
10/31/2016,11/29/2016,468.542693,5.626818376,160.1960963,0,42896,105
11/30/2016,12/30/2016,561.8758318,4.727266663,171.9560552,2.3229309,36326,105
12/31/2016,1/30/2017,446.6224785,4.1561316,146.5688312,0.805502634,28822,105
1/31/2017,2/27/2017,43.05452217,2.701802949,262.321988,0.800336305,23620,105
2/28/2017,3/30/2017,184.0623865,3.448380389,463.7149116,3.183225369,23124,105
3/31/2017,4/29/2017,173.0434638,3.045591696,429.19156,3.24403832,30667,105
4/30/2017,5/30/2017,317.5218252,4.092056301,362.3592035,2.473279386,36247,105
5/31/2017,6/29/2017,286.3081091,5.179428967,594.5765139,3.298378322,30230,105
6/30/2017,7/30/2017,204.2930253,5.369590738,451.9894436,3.268036706,47134,105
7/31/2017,8/30/2017,325.97493,4.414868919,404.3721527,3.27283795,54379,105
8/31/2017,9/29/2017,317.2172932,5.970456819,340.5891945,3.264247084,54843,105
9/30/2017,10/30/2017,328.4926234,6.555611214,255.9347155,1.630958674,61088,105
10/31/2017,11/29/2017,683.1955127,7.744767514,235.9088307,1.632635883,56871,105
11/30/2017,12/30/2017,302.2732105,8.995586984,194.7932681,1.663384402,47706,105
12/31/2017,1/30/2018,265.7046839,6.437129912,121.7673719,0,37467,105
1/31/2018,2/27/2018,36.37516611,5.976161317,369.120223,3.172436708,34204,105
2/28/2018,3/30/2018,49.97286332,7.257362092,424.6593941,3.101976702,36428,105
3/31/2018,4/29/2018,125.4196139,5.141183571,254.3207168,3.170274939,38184,105
4/30/2018,5/30/2018,197.3455578,5.891123346,197.5750475,1.609728205,34495,105
5/31/2018,6/29/2018,201.3327304,6.670726484,146.7938674,3.28827112,29723,105
6/30/2018,7/30/2018,220.2075069,6.45610621,144.2444989,3.246144035,35051,105
7/31/2018,8/30/2018,149.1581057,6.193246861,284.3923611,3.243443322,38831,105
8/31/2018,9/29/2018,232.5449705,6.525313981,116.9504037,3.201495251,50549,105
9/30/2018,10/30/2018,332.7422364,9.709305549,84.30073185,2.400723872,55265,105
10/31/2018,11/29/2018,488.2961046,8.850297014,220.1788791,2.420405279,49422,105
11/30/2018,12/30/2018,512.1317883,9.35249567,207.5063107,2.394332408,46797,105
12/31/2018,1/30/2019,110.3977525,10.34497901,324.2152981,2.372963058,44399,105
1/31/2019,2/27/2019,22.13589743,8.32466949,489.6156103,3.192374736,40879,105
2/28/2019,3/30/2019,96.67849334,5.521582771,625.3412234,3.126644736,42808,105
3/31/2019,4/29/2019,127.4267852,5.339071396,487.6634213,2.379395251,42845,105
4/30/2019,5/30/2019,268.0444807,7.463376469,453.8336195,2.416871519,44614,105
5/31/2019,6/29/2019,309.3739697,6.748096647,392.0565677,2.442468772,46966,105
6/30/2019,7/30/2019,174.5462196,6.964468152,547.6836649,3.27527507,51818,105
7/31/2019,8/30/2019,167.7723215,7.557060426,432.7463487,3.225733976,51640,105
8/31/2019,9/29/2019,226.1380787,7.043768833,420.8924163,3.267555327,52965,105
9/30/2019,10/30/2019,287.9454149,9.668802742,320.0459994,1.633264303,52760,105
10/31/2019,11/29/2019,630.340204,10.62092374,183.2028044,1.623699394,46182,105
11/30/2019,12/30/2019,175.6828653,8.603125211,347.1482421,2.372134199,38354,105
12/31/2019,1/30/2020,22.51988527,7.546924029,346.904658,2.394825283,28160,105
1/31/2020,2/28/2020,78.32275727,7.116357679,363.8974454,3.166578546,27975,105
2/29/2020,3/30/2020,58.71962837,5.69462755,551.1776906,3.119581251,35057,105
3/31/2020,4/29/2020,251.9347333,6.531528524,325.5523706,2.388932267,45208,105
4/30/2020,5/30/2020,166.7990032,6.098602316,411.623979,3.296602862,42796,105
5/31/2020,6/29/2020,270.8810766,9.39156879,246.1001521,1.656229889,57392,105
6/30/2020,7/30/2020,294.0619751,6.175138313,449.9155323,3.287943863,56995,105
7/31/2020,8/30/2020,225.611583,6.524683093,520.9948013,3.253777837,57818,105
8/31/2020,9/29/2020,211.4918917,7.95821279,280.9391309,3.243070826,57474,105
9/30/2020,10/30/2020,352.5027191,6.543057396,187.503687,2.445563719,51821,105
10/31/2020,11/29/2020,530.1357408,8.514629204,173.0054883,1.606384569,44947,105
11/30/2020,12/30/2020,448.0424067,10.71962309,190.8539706,1.581782799,35728,105
